product_id;sku;name;price;availability;category;url
1165361;1165361;"Аккумулятор со встроенным шлейфом iPhone 13 Pro (05GSM 100%; 3095 мАч)";1700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165361/
1165358;1165358;"Аккумулятор со встроенным шлейфом iPhone 12 Pro Max (05GSM 100%; 3687 мАч)";1600.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165358/
1165362;1165362;"Аккумулятор со встроенным шлейфом iPhone 13 Pro Max (05GSM 100%; 4352 мАч)";1700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165362/
1165365;1165365;"Аккумулятор со встроенным шлейфом iPhone 14 Pro (05GSM 100%; 3200 мАч)";1600.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165365/
1165364;1165364;"Аккумулятор со встроенным шлейфом iPhone 14 Plus (05GSM 100%; 4325 мАч)";1700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165364/
1165363;1165363;"Аккумулятор со встроенным шлейфом iPhone 14 (05GSM 100%; 3279 мАч)";1500.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165363/
1165366;1165366;"Аккумулятор со встроенным шлейфом iPhone 14 Pro Max (05GSM 100%; 4323 мАч)";1700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165366/
38557;38557;Аккумулятор Huawei Honor 7X / Honor 20 lite/Honor 20s/Nova 2pl /Nova 2i/p30 lite (HB356687ECW);500.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы Huawei;https://05gsm.ru/catalog/38557/
1190635;1190635;"Аккумулятор со встроенным шлейфом iPhone 13 Pro (JCID; No Pop-Up; 3095 мАч)";1400.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1190635/
1190634;1190634;"Аккумулятор со встроенным шлейфом iPhone 12/12 Pro (JCID; No Pop-Up; 2815 мАч)";1200.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1190634/
