id,greenspark_id,name,url,category,brand,part_type,created_at,updated_at,price_retail,price_green5,quantity,last_parsed
429,47317,OCA клей в листах для сборки модулей на iPhone 5/5S/5C,/catalog/oborudovanie_i_instrumenty/raskhodnye_materialy/skotch_folga_kley/kley_osa/oca_kley_v_listakh_dlya_sborki_moduley_na_iphone_5_5s_5c.html,,Apple,,2025-12-08 19:17:58,2025-12-08 19:27:39,10.0,10.0,none,2025-12-08 19:27:39
427,48217,OCA клей в листах для сборки модулей на iPhone 6 Plus/6S Plus/7 Plus/8 Plus,/catalog/oborudovanie_i_instrumenty/raskhodnye_materialy/skotch_folga_kley/kley_osa/oca_kley_v_listakh_dlya_sborki_moduley_na_iphone_6_plus_6s_plus_7_plus_8_plus.html,,Apple,,2025-12-08 19:17:58,2025-12-08 19:27:38,30.0,19.0,sufficient,2025-12-08 19:27:38
428,47318,OCA клей в листах для сборки модулей на iPhone 6/6S/7/8,/catalog/oborudovanie_i_instrumenty/raskhodnye_materialy/skotch_folga_kley/kley_osa/oca_kley_v_listakh_dlya_sborki_moduley_na_iphone_6_6s_7_8.html,,Apple,,2025-12-08 19:17:58,2025-12-08 19:27:38,20.0,15.0,few,2025-12-08 19:27:38
707,89281,Аккумулятор для iPhone 11 (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:18,2025-12-08 19:29:59,500.0,428.0,none,2025-12-08 19:29:59
554,133753,Аккумулятор для iPhone 11 (Vixion) (3110 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_vixion_3110_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1100.0,941.0,none,2025-12-08 19:29:29
551,162285,Аккумулятор для iPhone 11 (Vixion) усиленная (3510 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_vixion_usilennaya_3510_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1900.0,1615.0,sufficient,2025-12-08 19:29:29
550,128525,Аккумулятор для iPhone 11 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_100.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1700.0,1473.0,sufficient,2025-12-08 19:29:29
574,266577,Аккумулятор для iPhone 11 CK solutions (3110 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_ck_solutions_3110_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:19:52,2025-12-08 19:31:07,850.0,713.0,sufficient,2025-12-08 19:31:07
665,89282,Аккумулятор для iPhone 11 Pro (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:10,2025-12-08 19:29:51,500.0,428.0,none,2025-12-08 19:29:51
584,162286,Аккумулятор для iPhone 11 Pro (Vixion) (3046 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_vixion_3046_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:54,2025-12-08 19:29:35,1550.0,1330.0,none,2025-12-08 19:29:35
581,193614,Аккумулятор для iPhone 11 Pro (Vixion) усиленная (3410 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_vixion_usilennaya_3410_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:54,2025-12-08 19:29:35,2200.0,1900.0,none,2025-12-08 19:29:35
557,128526,Аккумулятор для iPhone 11 Pro 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_100.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1900.0,1615.0,few,2025-12-08 19:29:29
621,266579,Аккумулятор для iPhone 11 Pro CK solutions (3046 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_ck_solutions_3046_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:02,2025-12-08 19:31:09,1250.0,1045.0,few,2025-12-08 19:31:09
708,89283,Аккумулятор для iPhone 11 Pro Max (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_max_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:20,2025-12-08 19:30:01,400.0,333.0,none,2025-12-08 19:30:01
595,162287,Аккумулятор для iPhone 11 Pro Max (Vixion) (3969 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_max_vixion_3969_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:56,2025-12-08 19:29:37,1700.0,1473.0,few,2025-12-08 19:29:37
601,190093,Аккумулятор для iPhone 11 Pro Max (Vixion) усиленная (4500 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_max_vixion_usilennaya_4500_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:58,2025-12-08 19:29:39,2450.0,2090.0,few,2025-12-08 19:29:39
570,128527,Аккумулятор для iPhone 11 Pro Max 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_max_100.html,,Apple,АКБ,2025-12-08 19:19:52,2025-12-08 19:29:33,2150.0,1853.0,few,2025-12-08 19:29:33
631,266581,Аккумулятор для iPhone 11 Pro Max CK solutions (3969 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_11_pro_max_ck_solutions_3969_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:04,2025-12-08 19:31:09,1090.0,941.0,few,2025-12-08 19:31:09
608,292827,Аккумулятор для iPhone 12 Pro Max (3687 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_3687_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:00,2025-12-08 19:29:41,2100.0,1853.0,few,2025-12-08 19:29:41
710,134896,Аккумулятор для iPhone 12 Pro Max (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:20,2025-12-08 19:30:01,500.0,428.0,none,2025-12-08 19:30:01
616,190092,Аккумулятор для iPhone 12 Pro Max (Vixion) (3687 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_vixion_3687_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:00,2025-12-08 19:29:41,1650.0,1473.0,few,2025-12-08 19:29:41
588,202023,Аккумулятор для iPhone 12 Pro Max (Vixion) усиленная (4310 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_vixion_usilennaya_4310_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:56,2025-12-08 19:29:37,2550.0,2185.0,few,2025-12-08 19:29:37
567,213052,Аккумулятор для iPhone 12 Pro Max 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_100.html,,Apple,АКБ,2025-12-08 19:19:50,2025-12-08 19:29:31,2200.0,1900.0,few,2025-12-08 19:29:31
625,276793,Аккумулятор для iPhone 12 Pro Max CK solutions (3687 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_pro_max_ck_solutions_3687_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:02,2025-12-08 19:31:09,1400.0,1235.0,few,2025-12-08 19:31:09
618,292826,Аккумулятор для iPhone 12 mini (2227 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_2227_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:02,2025-12-08 19:29:43,1650.0,1425.0,few,2025-12-08 19:29:43
691,134894,Аккумулятор для iPhone 12 mini (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:16,2025-12-08 19:29:57,400.0,333.0,few,2025-12-08 19:29:57
610,167424,Аккумулятор для iPhone 12 mini (Vixion) (2227 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_vixion_2227_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:00,2025-12-08 19:29:41,1150.0,998.0,few,2025-12-08 19:29:41
582,202021,Аккумулятор для iPhone 12 mini (Vixion) усиленная (2410 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_vixion_usilennaya_2410_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:54,2025-12-08 19:29:35,1650.0,1425.0,few,2025-12-08 19:29:35
562,167442,Аккумулятор для iPhone 12 mini 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_100.html,,Apple,АКБ,2025-12-08 19:19:50,2025-12-08 19:29:31,1450.0,1235.0,few,2025-12-08 19:29:31
626,266580,Аккумулятор для iPhone 12 mini CK solutions (2227 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_mini_ck_solutions_2227_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:02,2025-12-08 19:31:09,800.0,713.0,few,2025-12-08 19:31:09
540,292825,Аккумулятор для iPhone 12/12 Pro (2815 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_2815_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:46,2025-12-08 19:29:27,1750.0,1520.0,few,2025-12-08 19:29:27
709,134893,Аккумулятор для iPhone 12/12 Pro (HC) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_hc_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:20,2025-12-08 19:30:01,550.0,523.0,none,2025-12-08 19:30:01
539,167423,Аккумулятор для iPhone 12/12 Pro (Vixion) (2815 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_vixion_2815_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:46,2025-12-08 19:29:27,1350.0,1140.0,few,2025-12-08 19:29:27
538,202022,Аккумулятор для iPhone 12/12 Pro (Vixion) усиленная (3210 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_vixion_usilennaya_3210_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:46,2025-12-08 19:29:27,1950.0,1710.0,few,2025-12-08 19:29:27
537,167441,Аккумулятор для iPhone 12/12 Pro 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_100.html,,Apple,АКБ,2025-12-08 19:19:44,2025-12-08 19:29:25,1900.0,1663.0,sufficient,2025-12-08 19:29:25
541,266578,Аккумулятор для iPhone 12/12 Pro CK solutions (2815 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_12_12_pro_ck_solutions_2815_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:19:46,2025-12-08 19:31:07,1000.0,855.0,few,2025-12-08 19:31:07
576,292828,Аккумулятор для iPhone 13 (3227 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_3227_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:52,2025-12-08 19:29:33,1800.0,1568.0,none,2025-12-08 19:29:33
685,190456,Аккумулятор для iPhone 13 (HC),/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_hc.html,,Apple,АКБ,2025-12-08 19:20:14,2025-12-08 19:29:55,450.0,380.0,none,2025-12-08 19:29:55
560,213059,Аккумулятор для iPhone 13 (Vixion) (3227 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_vixion_3227_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:50,2025-12-08 19:29:31,1450.0,1235.0,none,2025-12-08 19:29:31
556,242929,Аккумулятор для iPhone 13 (Vixion) усиленная (3500m Ah) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_vixion_usilennaya_3500m_ah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1950.0,1710.0,none,2025-12-08 19:29:29
552,213054,Аккумулятор для iPhone 13 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_100.html,,Apple,АКБ,2025-12-08 19:19:48,2025-12-08 19:29:29,1900.0,1663.0,none,2025-12-08 19:29:29
677,276797,Аккумулятор для iPhone 13 CK solutions (3227 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_ck_solutions_3227_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:12,2025-12-08 19:31:11,1450.0,1283.0,none,2025-12-08 19:31:11
598,242927,Аккумулятор для iPhone 13 Mini (Vixion) усиленная (2500 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_mini_vixion_usilennaya_2500_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:58,2025-12-08 19:29:39,2000.0,1710.0,few,2025-12-08 19:29:39
617,292834,Аккумулятор для iPhone 13 Pro (3095 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_3095_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:20:00,2025-12-08 19:29:41,2250.0,1948.0,none,2025-12-08 19:29:41
660,190457,Аккумулятор для iPhone 13 Pro (HC),/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_hc.html,,Apple,АКБ,2025-12-08 19:20:10,2025-12-08 19:29:51,400.0,333.0,few,2025-12-08 19:29:51
577,237722,Аккумулятор для iPhone 13 Pro (Vixion) (3095 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_vixion_3095_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:52,2025-12-08 19:29:33,1900.0,1615.0,none,2025-12-08 19:29:33
575,242924,Аккумулятор для iPhone 13 Pro (Vixion) усиленная (3250 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_vixion_usilennaya_3250_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:52,2025-12-08 19:29:33,2700.0,2328.0,few,2025-12-08 19:29:33
558,237678,Аккумулятор для iPhone 13 Pro 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_100.html,,Apple,АКБ,2025-12-08 19:19:50,2025-12-08 19:29:31,2450.0,2090.0,none,2025-12-08 19:29:31
632,276798,Аккумулятор для iPhone 13 Pro CK solutions (3095 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_ck_solutions_3095_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:04,2025-12-08 19:31:09,1550.0,1378.0,none,2025-12-08 19:31:09
593,292835,Аккумулятор для iPhone 13 Pro Max (4352 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_4352_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:56,2025-12-08 19:29:37,2600.0,2280.0,none,2025-12-08 19:29:37
679,190458,Аккумулятор для iPhone 13 Pro Max (HC),/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_hc.html,,Apple,АКБ,2025-12-08 19:20:14,2025-12-08 19:29:55,400.0,333.0,none,2025-12-08 19:29:55
606,237725,Аккумулятор для iPhone 13 Pro Max (Vixion) (4352 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_vixion_4352_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:58,2025-12-08 19:29:39,2150.0,1853.0,few,2025-12-08 19:29:39
583,242928,Аккумулятор для iPhone 13 Pro Max (Vixion) усиленная (4700 mAh) с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_vixion_usilennaya_4700_mah_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:54,2025-12-08 19:29:35,2900.0,2518.0,none,2025-12-08 19:29:35
566,237684,Аккумулятор для iPhone 13 Pro Max 100%,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_100.html,,Apple,АКБ,2025-12-08 19:19:50,2025-12-08 19:29:31,2550.0,2185.0,few,2025-12-08 19:29:31
633,276799,Аккумулятор для iPhone 13 Pro Max CK solutions (4352 mAh) с шлейфом для подключения ORIG IC,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_pro_max_ck_solutions_4352_mah_s_shleyfom_dlya_podklyucheniya_orig_ic.html,,Apple,АКБ,2025-12-08 19:20:04,2025-12-08 19:31:09,1450.0,1283.0,none,2025-12-08 19:31:09
607,292833,Аккумулятор для iPhone 13 mini (2406 mAh) Diagnostic с монтажным скотчем,/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_mini_2406_mah_diagnostic_s_montazhnym_skotchem.html,,Apple,АКБ,2025-12-08 19:19:58,2025-12-08 19:29:39,1800.0,1568.0,few,2025-12-08 19:29:39
668,190455,Аккумулятор для iPhone 13 mini (HC),/catalog/aksessuary_dlya_mobilnykh_ustroystv/akkumulyatornye_batarei_elementy_pitaniya/akb_dlya_mobilnykh_ustroystv/akb_dlya_sotovykh_telefonov/akb_dlya_iphone/akkumulyator_dlya_iphone_13_mini_hc.html,,Apple,АКБ,2025-12-08 19:20:12,2025-12-08 19:29:53,350.0,285.0,none,2025-12-08 19:29:53
